ID,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble
8961,700566,3335015539,ROUND,0.90,G,VS2,EX,EX,EX,FNT,,6.18,6.15,3.86,62.7,57,NON,GIA,MED to STK,,Not brown,Not green,,unknown,-31.42%,3826.85,4252.06,,,,true,,
8962,202206-GC,1353010551,ROUND,0.90,E,SI1,GD,VG,GD,STG,Blue,5.96,5.91,3.85,64.8,60,NON,GIA,THN to VTK,0%,,,,unknown,-58.00%,2305.80,2562.00,,,http://220.158.137.43/imaged/202206/still.jpg,,,
8963,201979-GB,7346868970,ROUND,0.90,E,SI2,GD,VG,GD,FNT,,5.97,5.92,3.84,64.5,57,NON,GIA,THN to VTK,,,,,unknown,-59.00%,1992.60,2214.00,,,http://220.158.137.43/imaged/201979/still.jpg,true,,
8964,200536-GB,6341254930,OVAL,0.90,G,SI2,-,GD,GD,NON,,7.93,5.63,2.92,51.9,64,NON,GIA,MED to VTK,,,,,unknown,-42.50%,2121.75,2357.50,,,http://220.158.137.43/imaged/200536/still.jpg,true,,
8965,200411-GB,7348023784,ROUND,0.90,G,VS2,GD,VG,VG,NON,,5.95,5.86,3.90,66.1,58,NON,GIA,THN to VTK,,,,,unknown,-52.70%,2639.34,2932.60,,,http://220.158.137.43/imaged/200411/still.jpg,true,,
8966,202067-GC,7342850452,ROUND,0.90,E,SI2,GD,VG,GD,MED,Blue,5.95,5.82,3.87,65.8,56,NON,GIA,STK to VTK,,,,,unknown,-61.00%,1895.40,2106.00,,,http://220.158.137.43/imaged/202067/still.jpg,,,
8967,200685-IB,400935124,EMERALD,0.90,K,SI2,-,GD,GD,VSL,,4.77,6.24,3.03,63.50,61.00,,IGI,THICK (FACETED),,,,,unknown,-61.70%,861.75,957.50,,,http://220.158.137.43/imaged/200685/still.jpg,true,,
8968,63796-GCC,6322996837,ROUND,0.90,E,SI1,GD,VG,F,NON,,5.99,5.86,3.86,65.20,56.00,NON,GIA,VTK,,,,,unknown,-59.60%,2217.96,2464.40,,,http://220.158.137.43/imaged/63796/still.jpg,true,,
8969,SARADIAMONDSPRIVATELIMITED200538,2346324563,ROUND,0.90,F,SI2,VG,EX,VG,NON,,6.22,6.22,3.70,59.5,66,NON,GIA,MED to THK,,,,,unknown,-40.00%,2700.00,3000.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=992459,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/16/2346324563.pdf,,
8970,213203701,7348864552,ROUND,0.90,N,VS1,VG,EX,VG,FNT,,6.05,6.14,3.82,62.7,57,,GIA,Thick,100%,,,Not milky,unknown,-54.37%,1232.10,1369.00,,,http://www.pkstone.co.in/PK/bwcopy/213203701B.jpg,,,
8971,613202601,6332443922,ROUND,0.90,M,SI1,GD,EX,VG,NON,,5.84,5.91,3.92,66.7,55,,GIA,Very Thick,100%,,,Not milky,unknown,-56.19%,1064.70,1183.00,,,http://www.pkstone.co.in/PK/bwcopy/613202601B.jpg,http://www.pkstone.co.in/PK/CERTI/6332443922.jpg,,
8972,619201101,5346143246,ROUND,0.90,I,SI2,VG,EX,GD,MED,Blue,6.11,5.98,3.88,64.2,56,NON,GIA,THN to THK,100%,Not brown,Not green,Not milky,unknown,-52.10%,1810.80,2012.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj02MTkyMDExMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/619201101B.jpg,http://www.pkstone.co.in/PK/CERTI/5346143246.jpg,,
8973,383313,3215947704,ROUND,0.90,E,VS1,VG,EX,EX,NON,,6.07,6.04,3.90,64.5,56,NON,GIA,MED to THK,100%,Not brown,Not green,,unknown,-45.40%,3783.78,4204.20,,,,true,,
8974,201224-GC,6345555245,CUSHION MODIFIED,0.90,I,VS1,-,EX,F,NON,,5.45,4.93,3.96,80.3,56,NON,GIA,STK to ETK,100%,,,,unknown,-64.50%,1341.90,1491.00,,,http://220.158.137.43/imaged/201224/still.jpg,true,,
8975,502084,6311650663,EMERALD,0.90,E,SI1,-,EX,GD,NON,,6.34,4.81,3.08,64.0,62,NON,GIA,VTK to ETK,,Not brown,Not green,,unknown,-57.10%,2046.33,2273.70,,,,true,,
8976,818192,1299123988,ROUND,0.90,I,VS2,VG,EX,EX,FNT,,6.12,6.09,3.87,63.4,59,NON,GIA,MED to STK,,Not brown,Not green,,unknown,-41.50%,2685.15,2983.50,,,,true,,
8977,54589-GF,1325123167,ROUND,0.90,M,SI1,GD,EX,GD,MED,,5.95,5.84,3.91,66.30,56.00,NON,GIA,VTK,,,,,unknown,-66.50%,814.05,904.50,,,http://220.158.137.43/imaged/54589/still.jpg,true,,
8978,424893,127492066,EMERALD,0.90,G,I1,-,GD,GD,NON,,6.12,4.71,3.40,72.20,68.50,,IGI,THK - VTK,,Not brown,Not green,,unknown,-61.00%,877.50,975.00,,,,true,,
8979,624807601,5343940648,ROUND,0.90,I,VS2,GD,VG,VG,NON,,5.82,5.92,3.9,66.4,61,,GIA,Very Thick,100%,Not brown,Not green,Not milky,unknown,-48.31%,2372.40,2636.00,,,http://www.pkstone.co.in/PK/bwcopy/624807601B.jpg,,,
8980,64J1-5,7341354132,ROUND,0.90,L,SI1,GD,EX,VG,NON,,5.96,5.92,3.91,65.9,60,NON,GIA,STK to VTK,,Not brown,,Not milky,unknown,-49.00%,1377.00,1530.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/64J1-5/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/64J1-5.pdf,,
8981,622407001,6341764683,ROUND,0.90,G,VS2,VG,VG,VG,VST,Blue,6.29,6.19,3.77,60.3,53,NON,GIA,MED to STK,100%,Light Brown,,Not milky,unknown,-52.45%,2653.20,2948.00,,,http://www.pkstone.co.in/PK/bwcopy/622407001B.jpg,http://www.pkstone.co.in/PK/CERTI/6341764683.jpg,,
8982,201396-ICC,400903269,HEART,0.90,H,SI1,-,VG,VG,FNT,,6,6.74,3.41,50.60,60.00,,IGI,VERY THICK,,,,,unknown,-64.70%,1397.88,1553.20,,,http://220.158.137.43/imaged/201396/still.jpg,true,,
8983,623104201,2347734397,ROUND,0.90,J,VVS1,VG,EX,GD,NON,,6.07,5.98,3.86,64.0,56,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,unknown,-46.98%,2338.20,2598.00,,,http://www.pkstone.co.in/PK/bwcopy/623104201B.jpg,http://www.pkstone.co.in/PK/CERTI/2347734397.jpg,,
8984,SARADIAMONDSPRIVATELIMITED201465,2347556130,ROUND,0.90,I,SI1,GD,VG,GD,FNT,,6.38,6.30,3.68,58.0,59,NON,GIA,THN to STK,,,,,unknown,-50.00%,2160.00,2400.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=1019021,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/14/2347556130.pdf,,
8985,624107201,7341864256,ROUND,0.90,H,VVS2,VG,EX,GD,NON,,5.89,6.06,3.88,64.9,56,,GIA,Thick,100%,Not brown,Not green,Not milky,unknown,-46.85%,3157.20,3508.00,,,http://www.pkstone.co.in/PK/bwcopy/624107201B.jpg,,,
8986,SARADIAMONDSPRIVATELIMITED200129,6342209169,ROUND,0.90,H,SI1,VG,EX,VG,NON,,6.32,6.26,3.71,59.0,64,NON,GIA,MED to STK,,,,,unknown,-44.00%,2620.80,2912.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=992433,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/12/2/6342209169.pdf,,
8987,396009,5233524429,ROUND,0.90,H,SI2,GD,EX,VG,NON,,6.08,6.04,3.84,63.3,62,NON,GIA,THN to THK,,Not brown,Not green,,unknown,-49.30%,2007.72,2230.80,,,,true,,
8988,624902501,6345959692,ROUND,0.90,H,SI1,VG,VG,GD,NON,,6.09,5.96,3.86,64.0,56,NON,GIA,MED to THK,100%,Not brown,Not green,Not milky,unknown,-49.15%,2379.60,2644.00,,,http://www.pkstone.co.in/PK/bwcopy/624902501B.jpg,,,
8989,200588-GC,6341328929,ROUND,0.90,G,SI2,GD,VG,GD,NON,,6.06,5.99,3.78,62.7,61,NON,GIA,THN to VTK,,,,,unknown,-56.70%,1831.59,2035.10,,,http://220.158.137.43/imaged/200588/still.jpg,true,,
8990,69113-GB,6342051223,CUSHION MODIFIED,0.90,K,VS1,-,VG,VG,MED,Blue,5.35,5.15,3.61,70.0,66,NON,GIA,MED to THK,100%,,,,unknown,-61.00%,1017.90,1131.00,,,http://220.158.137.43/imaged/69113/still.jpg,true,,
8991,624207901,2346835909,ROUND,0.90,I,VS2,GD,EX,VG,FNT,,5.89,5.82,3.88,66.2,59,NON,GIA,VTK,100%,Not brown,Not green,Not milky,unknown,-48.02%,2385.90,2651.00,,,http://www.pkstone.co.in/PK/bwcopy/624207901B.jpg,,,
8992,68731-GCC,2338989144,HEART,0.90,G,SI1,-,VG,GD,NON,,6.23,6.06,3.63,59.9,69,NON,GIA,THN to ETK,,,,,unknown,-62.00%,1675.80,1862.00,,,http://220.158.137.43/imaged/68731/still.jpg,true,,
8993,611300,123479836,ROUND,0.90,D,SI2,VG,VG,VG,NON,,6.08,6.03,3.89,64.30,55.00,,IGI,STK - THK  (FACETED),,Not brown,Not green,,unknown,-53.20%,2400.84,2667.60,,,,true,,
8994,86H1-5,7291620424,ROUND,0.90,F,SI1,GD,EX,VG,MED,,5.9,5.97,3.91,,57.00,,GIA,,,Not brown,,Not milky,unknown,-56.00%,2296.80,2552.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/86H1-5/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/86H1-5.pdf,,
8995,66747-GC,5333333057,ROUND,0.90,I,VS2,VG,EX,GD,NON,,6.06,5.95,3.86,64.30,57.00,NON,GIA,THK,,,,,unknown,-48.60%,2359.26,2621.40,,,http://220.158.137.43/imaged/66747/still.jpg,true,,
8996,68612-IC,395935089,CUSHION BRILLIANT,0.90,G,SI2,-,GD,GD,NON,,5.09,5.12,4.01,78.80,62.00,,IGI,VERY THICK (FACETED),,,,,unknown,-66.20%,1247.22,1385.80,,,http://220.158.137.43/imaged/68612/still.jpg,true,,
8997,201211-GC,7348742747,EMERALD,0.90,D,VS1,-,VG,VG,NON,,5.82,4.56,3.27,71.8,63,NON,GIA,THK to VTK,100%,,,,unknown,-59.00%,2324.70,2583.00,,,http://220.158.137.43/imaged/201211/still.jpg,true,,
8998,55J2-4,7333674972,ROUND,0.90,K,VVS1,VG,EX,GD,NON,,6.03,5.91,3.88,65.0,57,NON,GIA,MED to THK,100%,Not brown,,Not milky,unknown,-41.00%,2177.10,2419.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/55J2-4/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/55J2-4.pdf,,
8999,D0209,7293132772,ROUND,0.90,K,I1,VG,EX,VG,NON,,6.17,6.10,3.80,61.9,60,NON,GIA,MED to THK,100%,Not brown,Not green,Not milky,unknown,-28.70%,1475.91,1639.90,,,http://www.bbipinexport.com/diamondimage/Realimage/D0209.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/D0209.pdf,,
9000,SARADIAMONDSPRIVATELIMITED201408,6342521622,ROUND,0.90,G,VS2,VG,EX,EX,NON,,6.26,6.24,3.78,60.5,63,NON,GIA,STK to THK,,,,,unknown,-38.00%,3459.60,3844.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=1008908,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/8/6342521622.pdf,,
9001,198602601,7301132215,OLD MINER,0.90,Fancy Intense Yellow,I2,-,VG,GD,NON,,6.72,5.15,3.27,63.5,58,NON,GIA,VTK to ETK,50%,Mixed Tinge,,Not milky,unknown,0.00%,993.60,1104.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0xOTg2MDI2MDEmb3Y9dA==,67,http://www.pkstone.co.in/PK/bwcopy/198602601B.jpg,http://www.pkstone.co.in/PK/CERTI/7301132215.jpg,,
9002,181903501,6345453503,ROUND,0.90,J,I2,GD,EX,VG,FNT,,6.04,5.96,3.99,66.5,53,NON,GIA,STK to VTK,50%,Light Brown,,Not milky,unknown,-48.06%,747.90,831.00,,,http://www.pkstone.co.in/PK/bwcopy/181903501B.jpg,http://www.pkstone.co.in/PK/CERTI/6345453503.jpg,,
9003,162105301,2344167097,ROUND,0.90,D,I1,GD,EX,VG,FNT,,5.96,5.86,3.91,66.1,55,NON,GIA,STK to VTK,80%,Not brown,Not green,Not milky,unknown,-62.16%,1294.20,1438.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0xNjIxMDUzMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/162105301B.jpg,http://www.pkstone.co.in/PK/CERTI/2344167097.jpg,,
9004,D0309,2327561849,ROUND,0.90,I,SI1,VG,EX,VG,NON,,6.07,6.11,3.90,64.00,59.00,NON,GIA,THIN THICK,100%,Not brown,Not green,Not milky,unknown,-45.17%,2368.66,2631.84,,,http://www.bbipinexport.com/diamondimage/Realimage/D0309.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/D0309.pdf,,
9005,D0323,2326836820,PEAR,0.90,G,VVS1,-,EX,VG,FNT,,8.48,5.24,3.39,64.70,57.00,NON,GIA,SL. THICK VERY THICK,100%,Not brown,Not green,Not milky,unknown,-38.09%,3120.26,3466.96,,,http://www.bbipinexport.com/diamondimage/Realimage/D0323.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/D0323.pdf,,
9006,SARADIAMONDSPRIVATELIMITED201409,5346630846,ROUND,0.90,G,SI2,EX,EX,EX,NON,,6.29,6.26,3.77,60.1,60,NON,GIA,MED,,,,,unknown,-27.00%,3087.90,3431.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=1019019,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/21/5346630846.pdf,,
9007,L288020201,1349734407,ROUND,0.90,J,VVS1,GD,VG,GD,NON,,5.89,5.79,3.90,66.8,57,NON,GIA,THN to VTK,100%,Not brown,Not green,Not milky,unknown,-52.22%,2106.90,2341.00,,,http://www.pkstone.co.in/PK/bwcopy/L288020201B.jpg,http://www.pkstone.co.in/PK/CERTI/1349734407.jpg,,
9008,SARADIAMONDSPRIVATELIMITED194808,2337478288,ROUND,0.90,J,SI2,VG,VG,GD,NON,,6.06,6.17,3.81,62.30,61.00,,GIA,Thin - Thick,,,,,unknown,-40.00%,1998.00,2220.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=925101,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/8/12/2337478288.pdf,,
9009,62899-GCCY,6335046479,OVAL,0.90,F,SI1,-,EX,GD,NON,,6.9,5.37,3.54,65.90,56.00,NON,GIA,ETK,,,,,unknown,-52.70%,2171.07,2412.30,,,http://220.158.137.43/imaged/62899/still.jpg,true,,
9010,SARADIAMONDSPRIVATELIMITEDCC455,2175862147,ROUND,0.90,D,SI2,VG,VG,GD,MED,,6.11,6.18,3.87,63.10,57.00,,GIA,Very Thin - Thick,,,,,unknown,-45.00%,2821.50,3135.00,,,,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2016/9/15/2175862147.pdf,,
9011,625003801,5343941476,ROUND,0.90,F,SI1,GD,EX,VG,NON,,5.84,5.93,3.9,66.3,64,,GIA,Very Thick,100%,Not brown,Not green,Not milky,unknown,-56.78%,2256.30,2507.00,,,http://www.pkstone.co.in/PK/bwcopy/625003801B.jpg,,,
9012,65133-GC,1333181576,ROUND,0.90,G,SI1,GD,EX,VG,NON,,5.91,5.84,3.92,66.70,59.00,NON,GIA,VTK,,,,,unknown,-57.10%,2123.55,2359.50,,,http://220.158.137.43/imaged/65133/still.jpg,true,,
9013,66373-GC,6335257508,CUSHION BRILLIANT,0.90,I,VS1,-,VG,VG,NON,,5.17,5.09,3.77,74.10,59.00,NON,GIA,ETK,100%,,,,unknown,-60.20%,1504.44,1671.60,,,http://220.158.137.43/imaged/66373/still.jpg,true,,
9014,208702501,1315968251,CUSHION,0.90,,SI1,-,EX,GD,FNT,,6.76,4.92,3.26,66.2,57,NON,GIA,VTK to ETK,80%,Mixed Tinge,,Not milky,unknown,0.00%,1163.70,1293.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0yMDg3MDI1MDEmb3Y9dA==,67,http://www.pkstone.co.in/PK/bwcopy/208702501B.jpg,http://www.pkstone.co.in/PK/CERTI/1315968251.jpg,,
9015,200496-GB,1348233022,ROUND,0.90,G,SI2,EX,EX,VG,FNT,,6.18,6.14,3.85,62.5,57,NON,GIA,MED to STK,,,,,unknown,-42.70%,2423.79,2693.10,,,http://220.158.137.43/imaged/200496/still.jpg,true,,
9016,208002301,1345219164,ROUND,0.90,N Very Light Brown,I1,GD,GD,GD,FNT,,6.06,5.93,3.89,64.9,58,NON,GIA,MED to VTK,50%,Light Brown,,Not milky,unknown,-66.82%,507.60,564.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0yMDgwMDIzMDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/208002301B.jpg,http://www.pkstone.co.in/PK/CERTI/1345219164.jpg,,
9017,753049,1248339009,ROUND,0.90,D,SI2,VG,EX,EX,STG,Blue,6.24,6.22,3.79,60.8,57,NON,GIA,STK,,Not brown,Not green,,unknown,-46.38%,2750.97,3056.63,,,,true,,
9018,66196-GCW,3335181494,ROUND,0.90,G,SI1,GD,EX,GD,NON,,5.95,5.88,3.88,65.60,61.00,NON,GIA,VTK,,,,,unknown,-57.00%,2128.50,2365.00,,,http://220.158.137.43/imaged/66196/still.jpg,true,,
9019,69143-GB,2347143393,CUSHION MODIFIED,0.90,I,VS1,-,EX,GD,MED,Blue,5.16,5.10,4.05,79.5,63,NON,GIA,MED to VTK,100%,,,,unknown,-61.00%,1474.20,1638.00,,,http://220.158.137.43/imaged/69143/still.jpg,true,,
9020,67023-GCX,6335247959,PEAR,0.90,H,SI1,-,VG,GD,FNT,,8.17,5.49,3.35,60.90,61.00,NON,GIA,VTK,,,,,unknown,-52.20%,1892.88,2103.20,,,http://220.158.137.43/imaged/67023/still.jpg,true,,
9021,623005401,6345743681,ROUND,0.90,G,VS2,VG,VG,GD,NON,,6,6.08,3.87,64.1,62,,GIA,Thick,100%,Not brown,Not green,Not milky,unknown,-44.71%,3085.20,3428.00,,,http://www.pkstone.co.in/PK/bwcopy/623005401B.jpg,,,
9022,623102801,1349940546,ROUND,0.90,G,VS1,VG,VG,GD,NON,,6.13,6.02,3.91,64.3,57,NON,GIA,THN to THK,100%,Not brown,Not green,Not milky,unknown,-49.75%,3030.30,3367.00,,,http://www.pkstone.co.in/PK/bwcopy/623102801B.jpg,,,
9023,623406901,2346729314,ROUND,0.90,L,SI1,GD,EX,VG,NON,,6.03,5.94,3.88,64.8,55,NON,GIA,STK to VTK,100%,,,Not milky,unknown,-49.60%,1360.80,1512.00,,,http://www.pkstone.co.in/PK/bwcopy/623406901B.jpg,http://www.pkstone.co.in/PK/CERTI/2346729314.jpg,,
9024,69418-GF,3345212170,OVAL,0.90,I,SI2,-,EX,VG,NON,,7.48,5.59,3.12,55.8,63,NON,GIA,VTK,,,,,unknown,-48.00%,1638.00,1820.00,,,http://220.158.137.43/imaged/69418/still.jpg,true,,
9025,D0327,6322874326,ROUND,0.90,L,SI1,EX,EX,EX,NON,,6.20,6.22,3.75,60.40,61.00,NON,GIA,THIN SL. THICK,100%,Not brown,Not green,Not milky,unknown,-30.93%,1864.89,2072.10,,,http://www.bbipinexport.com/diamondimage/Realimage/D0327.jpg,http://www.bbipinexport.com/diamondimage/certiimage/gia/D0327.pdf,,
9026,190657,5343815952,PRINCESS,0.90,I,VS1,-,EX,VG,NON,,5.01,5.00,4.16,83.1,63,NON,GIA,VTK to ETK,100%,Not brown,Not green,,unknown,-38.69%,2317.44,2574.93,,,,true,,
9027,65973-GCX,2336181597,ROUND,0.90,K,I1,EX,EX,VG,FNT,,6.20,6.18,3.84,62.1,55,NON,GIA,MED to STK,,,,,unknown,-37.20%,1299.96,1444.40,,,http://220.158.137.43/imaged/65973/still.jpg,true,,
9028,755294,6312718714,ROUND,0.90,M,SI1,GD,VG,GD,FNT,,6.09,6.02,3.94,65.0,54,NON,GIA,STK to THK,,Not brown,Not green,,unknown,-51.11%,1187.94,1319.93,,,,true,,
9029,SARADIAMONDSPRIVATELIMITED201462,2348556132,ROUND,0.90,I,SI1,GD,EX,VG,NON,,5.99,5.94,3.98,66.7,57,NON,GIA,THN to THK,,,,,unknown,-48.00%,2246.40,2496.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=1019020,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2020/1/14/2348556132.pdf,,
9030,SARADIAMONDSPRIVATELIMITED183135-B,3295789636,ROUND,0.90,I,SI1,GD,VG,VG,MED,,5.97,6.04,3.99,66.40,54.00,,GIA,Very Thin - Thick,,,,,unknown,-51.00%,2116.80,2352.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=757453,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2018/7/20/3295789636.pdf,,
9031,SARADIAMONDSPRIVATELIMITED191013-K,3325349433,ROUND,0.90,G,SI2,F,VG,VG,FNT,,5.90,5.87,4.04,68.6,59,NON,GIA,THN to VTK,,,,,unknown,-50.00%,2115.00,2350.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=830793,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2019/4/1/3325349433.pdf,,
9032,624106201,1347808062,ROUND,0.90,I,VS1,GD,VG,GD,NON,,5.82,5.95,3.89,66.2,61,,GIA,Very Thick,100%,Not brown,Not green,Not milky,unknown,-53.13%,2277.90,2531.00,,,http://www.pkstone.co.in/PK/bwcopy/624106201B.jpg,,,
9033,58J1-11,6345080512,ROUND,0.90,J,VS2,VG,EX,VG,MED,Blue,6.20,6.13,3.79,61.5,63,NON,GIA,MED to THK,,Not brown,,Not milky,unknown,-45.00%,2128.50,2365.00,,,https://www.kbstone.in/files/Dia%20Image/newvideos/imaged/58J1-11/still.jpg,https://www.kbstone.in/files/Dia%20Image/imges/cert/58J1-11.pdf,,
9034,623500601,7342988685,ROUND,0.90,E,VS1,VG,EX,GD,MED,Blue,6.16,6.04,3.81,62.4,64,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,unknown,-50.84%,3406.50,3785.00,,,http://www.pkstone.co.in/PK/bwcopy/623500601B.jpg,,,
9035,SARADIAMONDSPRIVATELIMITED183393-Y,2304209592,ROUND,0.90,H,SI1,F,EX,VG,NON,,5.85,5.91,3.98,67.70,56.00,,GIA,Very Thick - Extr. Thick,,,,,unknown,-54.00%,2152.80,2392.00,,,http://www.raplab.com/reportcheck/Viewer/V360.aspx?d=757822,http://s3.amazonaws.com/rap.certs/Gia/Certificates/2018/8/20/2304209592.pdf,,
9036,202028-GC,3345850334,ROUND,0.90,E,SI2,VG,VG,GD,MED,Blue,6.10,6.03,3.92,64.5,55,NON,GIA,VTN to THK,,,,,unknown,-56.00%,2138.40,2376.00,,,http://220.158.137.43/imaged/202028/still.jpg,,,
9037,200319-GA,5336937676,CUSHION MODIFIED,0.90,Fancy Yellow,I1,-,VG,GD,FNT,,5.53,5.41,3.52,65.0,60,NON,GIA,THK to ETK,,,,,unknown,0.00%,1421.10,1579.00,,,http://220.158.137.43/imaged/200319/still.jpg,true,,
9038,201447-GCC,6342783836,PEAR,0.90,F,SI1,-,VG,F,STG,Blue,7.74,5.11,3.63,71.0,51,NON,GIA,STK to ETK,,,,,unknown,-56.00%,2019.60,2244.00,,,http://220.158.137.43/imaged/201447/still.jpg,,,
9039,L264003101,3345247710,TRIANGULAR,0.90,J,VVS2,-,EX,VG,MED,Blue,6.92,7.40,2.84,38.4,57,LGE,GIA,ETK,100%,Light Brown,,Not milky,unknown,-69.68%,1009.80,1122.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj1MMjY0MDAzMTAxJm92PXQ=,199,http://www.pkstone.co.in/PK/bwcopy/L264003101B.jpg,http://www.pkstone.co.in/PK/CERTI/3345247710.jpg,,
9040,201311-GC,7343758385,EMERALD,0.90,E,VS2,-,EX,F,MED,Blue,6.50,4.39,3.03,69.0,65,NON,GIA,THK to VTK,,,,,unknown,-60.00%,1980.00,2200.00,,,http://220.158.137.43/imaged/201311/still.jpg,,,
9041,613507801,2336487026,ROUND,0.90,L,SI1,EX,EX,VG,MED,,6.15,6.19,3.83,62,55,,GIA,Slight Thick,100%,,,Not milky,unknown,-43.23%,1532.70,1703.00,,,http://www.pkstone.co.in/PK/bwcopy/613507801B.jpg,http://www.pkstone.co.in/PK/CERTI/2336487026.jpg,,
9042,612401701,329853898,ROUND,0.90,M,SI2,GD,EX,GD,NON,,5.77,5.84,3.99,68.7,58.5,,IGI,Very Thick,80%,,,Not milky,unknown,-63.00%,799.20,888.00,,,http://www.pkstone.co.in/PK/bwcopy/612401701B.jpg,http://www.pkstone.co.in/PK/CERTI/329853898.jpg,,
9043,211710301,1339421321,CUSHION MODIFIED,0.90,Fancy Light Yellow,VS1,-,EX,VG,FNT,,5.30,5.17,3.57,69.1,58,NON,GIA,ETK,100%,Mixed Tinge,,Not milky,unknown,0.00%,1107.90,1231.00,,,http://www.pkstone.co.in/PK/bwcopy/211710301B.jpg,http://www.pkstone.co.in/PK/CERTI/1339421321.jpg,,
9044,608601201,2336123359,ROUND,0.90,E,SI2,VG,VG,GD,MED,,6.07,6.15,3.82,62.5,57,,GIA,Thick,80%,Not brown,Not green,Not milky,unknown,-64.65%,1718.10,1909.00,,,http://www.pkstone.co.in/PK/bwcopy/608601201B.jpg,http://www.pkstone.co.in/PK/CERTI/2336123359.jpg,,
9045,199510501,286704907,ROUND,0.90,,SI2,GD,EX,GD,VSL,,6.02,5.94,3.91,65.1,60.5,,IGI,Very Thick,80%,Light Brown,,Not milky,unknown,0.00%,497.70,553.00,,,http://www.pkstone.co.in/PK/bwcopy/199510501B.jpg,http://www.pkstone.co.in/PK/CERTI/286704907.jpg,,
9046,68313-IC,389997851,CUSHION BRILLIANT,0.90,H,SI2,-,F,F,NON,,5.21,5.43,3.78,72.60,61.00,,IGI,THICK (FACETED),,,,,unknown,-68.70%,1098.63,1220.70,,,http://220.158.137.43/imaged/68313/still.jpg,true,,
9047,163908901,2344266030,ROUND,0.90,J,I2,GD,EX,VG,FNT,,5.98,5.96,3.97,66.4,56,NON,GIA,STK,50%,Not brown,Not green,Not milky,unknown,-45.31%,787.50,875.00,https://nivoda-images.s3.amazonaws.com/aHR0cDovL3d3dy5wa3N0b25lLmNvLmluL3ZpZGVvLmFzcHg/dnN0cj0xNjM5MDg5MDEmb3Y9dA==,199,http://www.pkstone.co.in/PK/bwcopy/163908901B.jpg,http://www.pkstone.co.in/PK/CERTI/2344266030.jpg,,
9048,407238,5176283297,EMERALD,0.90,H,SI2,-,EX,VG,NON,,6.15,4.51,3.40,75.4,57,NON,GIA,ETK,,Not brown,Not green,,unknown,-57.10%,1505.79,1673.10,,,,true,,
